latitude;longetude;formattedAddress;cep;streetName;streetNumber;city;state;country
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.491.575;-467.411.795;R. Vicente Amato Sobrinho, 826 - 2 - Jardim Santa Lucrecia, Sǜo Paulo - SP, 02995-005, Brasil;02995-005;Rua Vicente Amato Sobrinho;826;Sǜo Paulo;Sǜo Paulo;Brasil
-234.991.968;-467.031.368;Nossa Sra. do O, Sǜo Paulo - SP, 02675-031, Brasil;02675-031;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.836.479;-466.864.974;Av. Itaberaba, Sǜo Paulo - SP, Brasil;not returned by google maps;Avenida Itaberaba;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.624.318;-4.667.272;R. Zacarias de Gois, 977 - Campo Belo, Sǜo Paulo - SP, 04610-002, Brasil;04610-002;Rua Zacarias de Gois;977;Sǜo Paulo;Sǜo Paulo;Brasil
-235.618.057;-466.079.352;Av. Presidente Wilson, 620 - Mooca, Sǜo Paulo - SP, 03107-000, Brasil;03107-000;Avenida Presidente Wilson;620;Sǜo Paulo;Sǜo Paulo;Brasil
-23.505.935;-46.707.247;R. Cel. Bento Bicudo, 940 - Piqueri, Sǜo Paulo - SP, 02912-000, Brasil;02912-000;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.760.877;-4.662.822.860.000.000;Pra��a Ademar Noronha Nogueira - Jardim Para��so, Sǜo Paulo - SP, 02417-200, Brasil;02417-200;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.175.682;-466.650.834;Rua Dr. Rubens Meireles, 442 - Vǭrzea da Barra Funda, Sǜo Paulo - SP, 01141-000, Brasil;01141-000;Rua Doutor Rubens Meireles;442;Sǜo Paulo;Sǜo Paulo;Brasil
-23.552.799;-465.461.454;R. do C��rrego, 83 - Vila Carrao, Sǜo Paulo - SP, 03421-020, Brasil;03421-020;Rua do C��rrego;83;Sǜo Paulo;Sǜo Paulo;Brasil
-236.273.945;-46.736.833;R. Aureliano Guimarǜes, 65 - Vila Andrade, Sǜo Paulo - SP, 05727-160, Brasil;05727-160;Rua Aureliano Guimarǜes;65;Sǜo Paulo;Sǜo Paulo;Brasil
-236.117.253;-466.896.142;R. Guaraiǧva, 412 - Cidade Mon����es, Sǜo Paulo - SP, 04569-000, Brasil;04569-000;Rua Guaraiǧva;412;Sǜo Paulo;Sǜo Paulo;Brasil
-235.914.796;-467.961.617;R. Inǭcio Cervantes, 125 - Parque Ipe, Sǜo Paulo - SP, 05572-000, Brasil;05572-000;Rua Inǭcio Cervantes;125;Sǜo Paulo;Sǜo Paulo;Brasil
-235.527.812;-464.716.879;Av. Itaquera, 5889 - Cidade L��der, Sǜo Paulo - SP, 08285-065, Brasil;08285-065;Avenida Itaquera;5889;Sǜo Paulo;Sǜo Paulo;Brasil
-23.540.881;-466.433.952;Pra��a Jǧlio Mesquita, 97 - Santa IfigǦnia, Sǜo Paulo - SP, 01209-010, Brasil;01209-010;Pra��a Jǧlio Mesquita;97;Sǜo Paulo;Sǜo Paulo;Brasil
-234.369.752;-467.201.409;Av. Raimundo Pereira de Magalhǜes, 1720 - Pirituba, Sǜo Paulo - SP, 05145-000, Brasil;05145-000;Avenida Raimundo Pereira de Magalhǜes;1720;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-236.116.772;-466.895.594;R. Guaraiǧva, 418 - Cidade Mon����es, Sǜo Paulo - SP, 04569-000, Brasil;04569-000;Rua Guaraiǧva;418;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-23.456;-467.204.473;Pirituba, Sǜo Paulo - SP, 02675-031, Brasil;02675-031;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.869.652;-4.672.570.109.999.990;Goldlyne Pirituba - Av. Raimundo Pereira de Magalhǜes, 5028 - Vila Pirituba, Sǜo Paulo - SP, 02938-000, Brasil;02938-000;Avenida Raimundo Pereira de Magalhǜes;5028;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.552.086;-466.086.169;Av. dos Ourives - Sacoma, Sǜo Paulo - SP, 04194-260, Brasil;04194-260;Avenida dos Ourives;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.352.452;-46.575.463;TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.352.452;-46.575.463;TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.223.546;-466.675.144;R. Federa��ǜo Paulista de Futebol - Vǭrzea da Barra Funda, Sǜo Paulo - SP, 01141-040, Brasil;01141-040;Rua Federa��ǜo Paulista de Futebol;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.523.343;-464.482.518;R. Morro do Clemente, 248 - Vila Carmosina, Sǜo Paulo - SP, 08290-310, Brasil;08290-310;Rua Morro do Clemente;248;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.300.057;-465.553.389;Av. Celso Garcia, 6011 - TatuapǸ, Sǜo Paulo - SP, 03063-000, Brasil;03063-000;Avenida Celso Garcia;6011;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-235.060.221;-466.798.712;R. Maestro Gabriel Migliori, 410 - Jardim Pereira Leite, Sǜo Paulo - SP, 02712-140, Brasil;02712-140;Rua Maestro Gabriel Migliori;410;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.912.624;-466.825.345;Rua Ant��nio Ribeiro de Morais, 337 - Vila Carbone, Sǜo Paulo - SP, 02751-000, Brasil;02751-000;Rua Ant��nio Ribeiro de Morais;337;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-23.516.394;-466.972.735;Condom��nio Edif��cio Corcovado - R. Corcovado, 119 - Lapa, Sǜo Paulo - SP, 05038-040, Brasil;05038-040;Rua Corcovado;119;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-236.805.291;-467.063.454;Av. do Rio Bonito, 834 - Veleiros, Sǜo Paulo - SP, 04776-001, Brasil;04776-001;Avenida do Rio Bonito;834;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.589.211;-467.737.799;Rua Joǜo Moreira Salles, 951 - Jardim Clǭudia, Sǜo Paulo - SP, 05577-200, Brasil;05577-200;Rua Joǜo Moreira Salles;951;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.194.889;-465.549.979;Av. Condessa Elizabeth de Robiano, 4944 - Jardim America da Penha, Sǜo Paulo - SP, 03704-010, Brasil;03704-010;Avenida Condessa Elizabeth de Robiano;4944;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-235.194.889;-465.549.979;Av. Condessa Elizabeth de Robiano, 4944 - Jardim America da Penha, Sǜo Paulo - SP, 03704-010, Brasil;03704-010;Avenida Condessa Elizabeth de Robiano;4944;Sǜo Paulo;Sǜo Paulo;Brasil
-235.499.547;-466.239.698;R. Cap. Faustino Lima, 289 - Brǭs, Sǜo Paulo - SP, 03040-030, Brasil;03040-030;Rua Capitǜo Faustino Lima;289;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.194.889;-465.549.979;Av. Condessa Elizabeth de Robiano, 4944 - Jardim America da Penha, Sǜo Paulo - SP, 03704-010, Brasil;03704-010;Avenida Condessa Elizabeth de Robiano;4944;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.873.911;-465.880.234;R. Amparo, 120 - Vila Prudente, Sǜo Paulo - SP, 03151-060, Brasil;03151-060;Rua Amparo;120;Sǜo Paulo;Sǜo Paulo;Brasil
-235.035.868;-46.426.053;Rua Guirar��, 156 - Vila Curu��ǭ Velha, Sǜo Paulo - SP, 08030-430, Brasil;08030-430;Rua Guirar��;156;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.828.236;-467.747.035;Rua Gagliano Netto, 241 - Jardim Soraia, Sǜo Paulo - SP, 05872-080, Brasil;05872-080;Rua Gagliano Netto;241;Sǜo Paulo;Sǜo Paulo;Brasil
-235.873.911;-465.880.234;R. Amparo, 120 - Vila Prudente, Sǜo Paulo - SP, 03151-060, Brasil;03151-060;Rua Amparo;120;Sǜo Paulo;Sǜo Paulo;Brasil
-235.880.644;-466.729.808;Condom��nio Edif��cio Irlanda - R. Dr. Eduardo de Souza Aranha, 122 - Vila Ol��mpia, Sǜo Paulo - SP, 04543-120, Brasil;04543-120;Rua Doutor Eduardo de Souza Aranha;122;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.354.304;-465.566.528;R. Ant��nio de Barros - Tatuape, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.089.584;-466.366.081;Condom��nio Edif��cio Marianas Studium - R. Ori��anga, 14 - Mirand��polis, Sǜo Paulo - SP, 04052-030, Brasil;04052-030;Rua Ori��anga;14;Sǜo Paulo;Sǜo Paulo;Brasil
-235.348.627;-465.589.624;R. Ant��nio de Barros - TatuapǸ, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Ant��nio de Barros;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.759.889;-467.459.081;R. Uberlǽndia, 32 - Vila Polopoli, Sǜo Paulo - SP, 05365-040, Brasil;05365-040;Rua Uberlǽndia;32;Sǜo Paulo;Sǜo Paulo;Brasil
-235.482.604;-466.925.792;R. Sen. CǸsar Lacerda Vergueiro, 257 - Sumarezinho, Sǜo Paulo - SP, 05435-060, Brasil;05435-060;Rua Senador CǸsar Lacerda Vergueiro;257;Sǜo Paulo;Sǜo Paulo;Brasil
-235.130.282;-467.060.292;R. Marina Ciufuli Zanfelice, 176 - ǁgua Branca, Sǜo Paulo - SP, 05040-000, Brasil;05040-000;Rua Marina Ciufuli Zanfelice;176;Sǜo Paulo;Sǜo Paulo;Brasil
-235.388.665;-466.351.773;Av. Sen. Queir��s, 101 - Centro Hist��rico de Sǜo Paulo, Sǜo Paulo - SP, 01026-001, Brasil;01026-001;Avenida Senador Queir��s;101;Sǜo Paulo;Sǜo Paulo;Brasil
-235.491.833;-466.425.156;R. ǁlvaro de Carvalho - Consola��ǜo, Sǜo Paulo - SP, 01312-000, Brasil;01312-000;Rua ǁlvaro de Carvalho;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.500.066;-466.458.979;Rua dos Buritis, 680 - Jardim Oriental, Sǜo Paulo - SP, 04321-002, Brasil;04321-002;Rua dos Buritis;680;Sǜo Paulo;Sǜo Paulo;Brasil
-235.810.108;-4.667.233.179.999.990;R. Jesu��no Arruda, 168 - Itaim Bibi, Sǜo Paulo - SP, 04532-080, Brasil;04532-080;Rua Jesu��no Arruda;168;Sǜo Paulo;Sǜo Paulo;Brasil
-235.014.967;-4.669.770.159.999.990;Freguesia do �?, Sǜo Paulo - SP, 02675-031, Brasil;02675-031;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.972.773;-466.994.653;R. Mariǧcha, 51 - Moinho Velho, Sǜo Paulo - SP, 02960-030, Brasil;02960-030;Rua Mariǧcha;51;Sǜo Paulo;Sǜo Paulo;Brasil
-234.827.478;-46.649.447;R. Lino Martins Agra, 71 - Vila Basileia, Sǜo Paulo - SP, 02471-140, Brasil;02471-140;Rua Lino Martins Agra;71;Sǜo Paulo;Sǜo Paulo;Brasil
-235.491.833;-466.425.156;R. ǁlvaro de Carvalho - Consola��ǜo, Sǜo Paulo - SP, 01312-000, Brasil;01312-000;Rua ǁlvaro de Carvalho;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.557.714;-466.395.571;Sǜo Paulo, SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.955.623;-46.685.015;Av. Inajar de Souza, 1137 - Limǜo, Sǜo Paulo - SP, 02717-000, Brasil;02717-000;Avenida Inajar de Souza;1137;Sǜo Paulo;Sǜo Paulo;Brasil
-235.310.107;-466.397.877;R. AimorǸs, 106 - Bom Retiro, Sǜo Paulo - SP, 04763-090, Brasil;04763-090;Rua AimorǸs;106;Sǜo Paulo;Sǜo Paulo;Brasil
-235.130.282;-467.060.292;R. Marina Ciufuli Zanfelice, 176 - ǁgua Branca, Sǜo Paulo - SP, 05040-000, Brasil;05040-000;Rua Marina Ciufuli Zanfelice;176;Sǜo Paulo;Sǜo Paulo;Brasil
-235.130.282;-467.060.292;R. Marina Ciufuli Zanfelice, 176 - ǁgua Branca, Sǜo Paulo - SP, 05040-000, Brasil;05040-000;Rua Marina Ciufuli Zanfelice;176;Sǜo Paulo;Sǜo Paulo;Brasil
-236.022.688;-466.634.635;Av. Sabiǭ, 680 - Indian��polis, Sǜo Paulo - SP, 04515-001, Brasil;04515-001;Avenida Sabiǭ;680;Sǜo Paulo;Sǜo Paulo;Brasil
-235.578.672;-4.648.512.660.000.000;R. Sǜo Joǜo dos Campos, 25 - Cidade L��der, Sǜo Paulo - SP, 03588-020, Brasil;03588-020;Rua Sǜo Joǜo dos Campos;25;Sǜo Paulo;Sǜo Paulo;Brasil
-23.534.909;-4.656.362.679.999.990;R. Sousa Breves, 97 - Vila Zilda, Sǜo Paulo - SP, 03069-060, Brasil;03069-060;Rua Sousa Breves;97;Sǜo Paulo;Sǜo Paulo;Brasil
-235.994.215;-467.158.026;Av. Albert Einstein, 686 - Jardim Leonor, Sǜo Paulo - SP, 05652-000, Brasil;05652-000;Avenida Albert Einstein;686;Sǜo Paulo;Sǜo Paulo;Brasil
-234.994.915;-467.450.158;R. JosǸ Ataliba Ortiz, 985 - Sǜo Domingos, Sǜo Paulo - SP, 05131-000, Brasil;05131-000;Rua JosǸ Ataliba Ortiz;985;Sǜo Paulo;Sǜo Paulo;Brasil
-236.153.072;-467.141.732;R. Trinta e Um de Mar��o, 416 - Fazenda Morumbi, Sǜo Paulo - SP, 05657-030, Brasil;05657-030;Rua Trinta e Um de Mar��o;416;Sǜo Paulo;Sǜo Paulo;Brasil
-236.756.279;-467.492.593;Estrada do M'Boi Mirim, 1832 - Parque do Lago, Sǜo Paulo - SP, 04905-001, Brasil;04905-001;Estrada do M'Boi Mirim;1832;Sǜo Paulo;Sǜo Paulo;Brasil
-235.284.379;-466.855.687;R. Barǜo do Bananal, 438 - Pompeia, Sǜo Paulo - SP, 05024-000, Brasil;05024-000;Rua Barǜo do Bananal;438;Sǜo Paulo;Sǜo Paulo;Brasil
-234.723.883;-465.739.531;R. Francisco Alves Bezerra, 1560 - Parque Edu Chaves, Sǜo Paulo - SP, 02228-001, Brasil;02228-001;Rua Francisco Alves Bezerra;1560;Sǜo Paulo;Sǜo Paulo;Brasil
-23.547.186;-464.558.498;R. Baixada Santista, 289 - Itaquera, Sǜo Paulo - SP, 08295-360, Brasil;08295-360;Rua Baixada Santista;289;Sǜo Paulo;Sǜo Paulo;Brasil
-235.258.058;-4.654.888.130.000.000;Penha de Fran��a, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.288.104;-4.654.097.460.000.000;R. Carolina Pavone, 66 - Penha de Fran��a, Sǜo Paulo - SP, 03638-090, Brasil;03638-090;Rua Carolina Pavone;66;Sǜo Paulo;Sǜo Paulo;Brasil
-234.471.686;-467.904.367;R. Constantino Palumbo, 300 - Jardim Jaragua, Sǜo Paulo - SP, 05265-130, Brasil;05265-130;Rua Constantino Palumbo;300;Sǜo Paulo;Sǜo Paulo;Brasil
-235.357.813;-465.658.705;R. Dr. �?ngelo Vita - Tatuape, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.509.822;-466.437.771;R. Santo Ant��nio, 550 - Bela Vista, Sǜo Paulo - SP, 01314-000, Brasil;01314-000;Rua Santo Ant��nio;550;Sǜo Paulo;Sǜo Paulo;Brasil
-235.721.568;-465.168.385;R. Cel. Joǜo de Oliveira Melo, 304 - Vila Antonieta, Sǜo Paulo - SP, 03474-020, Brasil;03474-020;Rua Coronel Joǜo de Oliveira Melo;304;Sǜo Paulo;Sǜo Paulo;Brasil
-235.578.672;-4.648.512.660.000.000;R. Sǜo Joǜo dos Campos, 25 - Cidade L��der, Sǜo Paulo - SP, 03588-020, Brasil;03588-020;Rua Sǜo Joǜo dos Campos;25;Sǜo Paulo;Sǜo Paulo;Brasil
-235.323.454;-46.555.726;R. Santa Teresinha, 204 - Maranhǜo, Sǜo Paulo - SP, 03073-060, Brasil;03073-060;Rua Santa Teresinha;204;Sǜo Paulo;Sǜo Paulo;Brasil
-234.994.915;-467.450.158;R. JosǸ Ataliba Ortiz, 985 - Sǜo Domingos, Sǜo Paulo - SP, 05131-000, Brasil;05131-000;Rua JosǸ Ataliba Ortiz;985;Sǜo Paulo;Sǜo Paulo;Brasil
-2.357.907;-466.536.477;Condom��nio Edif��cio Cristina - R. Ab��lio Soares, 1363 - Para��so, Sǜo Paulo - SP, 04005-005, Brasil;04005-005;Rua Ab��lio Soares;1363;Sǜo Paulo;Sǜo Paulo;Brasil
-23.509.515;-466.510.056;Rua C��nego Amaral Mello, 116 - Casa Verde, Sǜo Paulo - SP, 02513-030, Brasil;02513-030;Rua C��nego Amaral Mello;116;Sǜo Paulo;Sǜo Paulo;Brasil
-234.930.407;-46.464.401;R. Pico da Neblina, 18 - Parque Cruzeiro do Sul, Sǜo Paulo - SP, 08070-090, Brasil;08070-090;Rua Pico da Neblina;18;Sǜo Paulo;Sǜo Paulo;Brasil
-237.010.008;-467.117.574;R. Catanumi, 490 - Interlagos, Sǜo Paulo - SP, 04788-010, Brasil;04788-010;Rua Catanumi;490;Sǜo Paulo;Sǜo Paulo;Brasil
-235.578.672;-4.648.512.660.000.000;R. Sǜo Joǜo dos Campos, 25 - Cidade L��der, Sǜo Paulo - SP, 03588-020, Brasil;03588-020;Rua Sǜo Joǜo dos Campos;25;Sǜo Paulo;Sǜo Paulo;Brasil
-236.084.967;-466.644.163;Av. Aratǜs, 200 - Indian��polis, Sǜo Paulo - SP, 04081-000, Brasil;04081-000;Avenida Aratǜs;200;Sǜo Paulo;Sǜo Paulo;Brasil
-235.450.464;-4.658.570.630.000.000;Av. ǁlvaro Ramos, 896 - Quarta Parada, Sǜo Paulo - SP, 03330-002, Brasil;03330-002;Avenida ǁlvaro Ramos;896;Sǜo Paulo;Sǜo Paulo;Brasil
-237.699.095;-467.063.897;R. Constela��ǜo do Dourado, 105 - Jardim Campinas, Sǜo Paulo - SP, 04858-030, Brasil;04858-030;Rua Constela��ǜo do Dourado;105;Sǜo Paulo;Sǜo Paulo;Brasil
-235.319.192;-466.516.354;Alameda Eduardo Prado, 716 - Campos El��seos, Sǜo Paulo - SP, 01218-012, Brasil;01218-012;Alameda Eduardo Prado;716;Sǜo Paulo;Sǜo Paulo;Brasil
-235.510.088;-466.143.215;R. Ernesto de Castro, 235 - Mooca, Sǜo Paulo - SP, 03042-010, Brasil;03042-010;Rua Ernesto de Castro;235;Sǜo Paulo;Sǜo Paulo;Brasil
-235.149.337;-465.913.963;R. Severa, 655 - Vila Maria, Sǜo Paulo - SP, 02111-001, Brasil;02111-001;Rua Severa;655;Sǜo Paulo;Sǜo Paulo;Brasil
